EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,
5553848,POLK (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,60,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",142,,,,,,,,,,,,,
5553850,POWESHIEK (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,62,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",143,,,,,,,,,,,,,
5553690,FAYETTE (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,29,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",144,,,,,,,,,,,,,
5553691,SAC (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,33,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",145,,,,,,,,,,,,,
5553845,TAMA (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,50,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",146,,,,,,,,,,,,,
5553839,BLACK HAWK (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,39,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",147,,,,,,,,,,,,,
5553840,CARROLL (ZONE), ,6/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2034619,Z,45,DMX,0,0, , , , , , , , , ,6/25/1996,600, , , , ,,"The wet weather conditions experienced during the month of May carried into June.  Preliminary information provided by the State Climatologist Harry Hillaker, Iowa Department of Agriculture and Land Stewardship, indicated a statewide rainfall average of 5.04 inches during the month of June.  This is 114% of the normal.  Strong thunderstorms with locally torrential rain moved through parts of central and north central Iowa beginning on the evening of the 16th.  Rainall amounts in excess of 3 inches were common over large parts of the area, with point rainfall as high as 9 inches over the Skunk River and Squaw Creek basins upstream of Ames.  The resulting flood was the third highest flood of record for the Squaw Creek at Ames and the highest flood of record on the Skunk River at Ames.  Hundreds of homes sustained damage with about 10 destroyed.  Some of the damages are listed in this report with the flash flood event rather than the general flood event here.  Total damage in Ames and surrounding areas is believed to be seveal million dollars.",148,,,,,,,,,,,,,
5553474,JASPER (ZONE), ,6/17/1996,400,Flood, , ,0,0,0,0,IA,CST, ,2034582,Z,61,DMX,0,0, , , , , , , , , ,6/20/1996,2100, , , , ,,"The heavy rainfall mentioned above resulted in flooding along the Skunk River.  In fact, the river crested about a foot over the all time record stage at Ames, eclipsing the infamous 1993 flood event.  The flooding closed many road, caused significant damage to houses and businesses located near the river, and flooded out cropland.",149,,,,,,,,,,,,,
5553475,MAHASKA (ZONE), ,6/17/1996,400,Flood, , ,0,0,0,0,IA,CST, ,2034582,Z,75,DMX,0,0, , , , , , , , , ,6/20/1996,2100, , , , ,,"The heavy rainfall mentioned above resulted in flooding along the Skunk River.  In fact, the river crested about a foot over the all time record stage at Ames, eclipsing the infamous 1993 flood event.  The flooding closed many road, caused significant damage to houses and businesses located near the river, and flooded out cropland.",150,,,,,,,,,,,,,
5553471,HAMILTON (ZONE), ,6/17/1996,400,Flood, , ,0,0,0,0,IA,CST, ,2034582,Z,36,DMX,0,0, , , , , , , , , ,6/20/1996,2100, , , , ,,"The heavy rainfall mentioned above resulted in flooding along the Skunk River.  In fact, the river crested about a foot over the all time record stage at Ames, eclipsing the infamous 1993 flood event.  The flooding closed many road, caused significant damage to houses and businesses located near the river, and flooded out cropland.",151,,,,,,,,,,,,,
5553472,BOONE (ZONE), ,6/17/1996,400,Flood, , ,0,0,0,0,IA,CST, ,2034582,Z,47,DMX,0,0, , , , , , , , , ,6/20/1996,2100, , , , ,,"The heavy rainfall mentioned above resulted in flooding along the Skunk River.  In fact, the river crested about a foot over the all time record stage at Ames, eclipsing the infamous 1993 flood event.  The flooding closed many road, caused significant damage to houses and businesses located near the river, and flooded out cropland.",152,,,,,,,,,,,,,
5553473,STORY (ZONE), ,6/17/1996,400,Flood, , ,0,0,1000000,500000,IA,CST, ,2034582,Z,48,DMX,0,0, , , , , , , , , ,6/20/1996,2100, , , , ,,"The heavy rainfall mentioned above resulted in flooding along the Skunk River.  In fact, the river crested about a foot over the all time record stage at Ames, eclipsing the infamous 1993 flood event.  The flooding closed many road, caused significant damage to houses and businesses located near the river, and flooded out cropland.",153,,,,,,,,,,,,,
5561635,IDA (ZONE), ,6/19/1996,1800,Flood, , ,0,0,200000,500000,IA,CST, ,2039189,Z,32,FSD,0,0, , , , , , , , , ,6/22/1996,1800, , , , ,,"Rainfall of 5 to 15 inches during a 30 hour period caused widespread lowland, crop, urban, and river flooding. Rivers and streams including the Big Sioux, Little Sioux, West Fork Little Sioux, and Floyd Rivers were over flood stage for 2 to 6 days. The flooding caused widespread destruction of crops, drowned livestock, flooded and washed out roads, and flooded homes and other buildings, damaging contents.",154,,,,,,,,,,,,,
5561633,CHEROKEE (ZONE), ,6/19/1996,1800,Flood, , ,0,0,200000,500000,IA,CST, ,2039189,Z,21,FSD,0,0, , , , , , , , , ,6/22/1996,1800, , , , ,,"Rainfall of 5 to 15 inches during a 30 hour period caused widespread lowland, crop, urban, and river flooding. Rivers and streams including the Big Sioux, Little Sioux, West Fork Little Sioux, and Floyd Rivers were over flood stage for 2 to 6 days. The flooding caused widespread destruction of crops, drowned livestock, flooded and washed out roads, and flooded homes and other buildings, damaging contents.",155,,,,,,,,,,,,,
5561632,PLYMOUTH (ZONE), ,6/19/1996,1800,Flood, , ,0,0,300000,1000000,IA,CST, ,2039189,Z,20,FSD,0,0, , , , , , , , , ,6/26/1996,1800, , , , ,,"Rainfall of 5 to 15 inches during a 30 hour period caused widespread lowland, crop, urban, and river flooding. Rivers and streams including the Big Sioux, Little Sioux, West Fork Little Sioux, and Floyd Rivers were over flood stage for 2 to 6 days. The flooding caused widespread destruction of crops, drowned livestock, flooded and washed out roads, and flooded homes and other buildings, damaging contents.",156,,,,,,,,,,,,,
5561631,SIOUX (ZONE), ,6/19/1996,1800,Flood, , ,0,0,200000,500000,IA,CST, ,2039189,Z,12,FSD,0,0, , , , , , , , , ,6/24/1996,1800, , , , ,,"Rainfall of 5 to 15 inches during a 30 hour period caused widespread lowland, crop, urban, and river flooding. Rivers and streams including the Big Sioux, Little Sioux, West Fork Little Sioux, and Floyd Rivers were over flood stage for 2 to 6 days. The flooding caused widespread destruction of crops, drowned livestock, flooded and washed out roads, and flooded homes and other buildings, damaging contents.",157,,,,,,,,,,,,,
5561634,WOODBURY (ZONE), ,6/19/1996,1800,Flood, , ,0,0,400000,1000000,IA,CST, ,2039189,Z,31,FSD,0,0, , , , , , , , , ,6/26/1996,1800, , , , ,,"Rainfall of 5 to 15 inches during a 30 hour period caused widespread lowland, crop, urban, and river flooding. Rivers and streams including the Big Sioux, Little Sioux, West Fork Little Sioux, and Floyd Rivers were over flood stage for 2 to 6 days. The flooding caused widespread destruction of crops, drowned livestock, flooded and washed out roads, and flooded homes and other buildings, damaging contents.",158,,,,,,,,,,,,,
5553659,SAC CO.,SAC CITY,6/20/1996,30,Flash Flood, , ,0,0,50000,10000,IA,CST, ,2034603,C,161,DMX,0,0, , , , , , , , ,SAC CITY,6/20/1996,310, , , , ,,"Heavy rainfall over Sac County resulted in flash flooding.  Two inches of rain fall in an hours time over much of the county.  The soil was already saturated from previous rains, thus the rain ran off quickly filling streams and overtopping roads.",159,,,,,,,,,,,,,
5553663,CRAWFORD CO.,DENISON,6/20/1996,800,Flood, , ,0,0,30000,5000,IA,CST, ,2034607,C,47,DMX,0,0, , , , , , , , ,DENISON,6/20/1996,1100, , , , ,,"Heavy rainfall on already saturated soils resulted in widespread urban and small stream flooding over Sac, Carroll, Audubon, and Crawford Counties.  Rainfall in the 1 to 3 inch range was common in a 2 to 3 hour period.",160,,,,,,,,,,,,,
5553660,SAC CO.,SAC CITY,6/20/1996,800,Flood, , ,0,0,30000,5000,IA,CST, ,2034604,C,161,DMX,0,0, , , , , , , , ,SAC CITY,6/20/1996,1100, , , , ,,,161,,,,,,,,,,,,,
5553661,CARROLL CO.,CARROLL,6/20/1996,800,Flood, , ,0,0,30000,5000,IA,CST, ,2034605,C,27,DMX,0,0, , , , , , , , ,CARROLL,6/20/1996,1100, , , , ,,,162,,,,,,,,,,,,,
5553662,AUDUBON CO.,AUDUBON,6/20/1996,800,Flood, , ,0,0,30000,5000,IA,CST, ,2034606,C,9,DMX,0,0, , , , , , , , ,AUDUBON,6/20/1996,1100, , , , ,,,163,,,,,,,,,,,,,
5553664,AUDUBON CO.,AUDUBON,6/20/1996,1200,Flood, , ,0,0,50000,10000,IA,CST, ,2034608,C,9,DMX,0,0, , , , , , , , ,AUDUBON,6/20/1996,1500, , , , ,,"Thunderstorms continued to move, or train, across Audubon County.  With the 1 to 3 inches of rain that had already fallen in the morning, additional heavy rainfall resulted in flash flooding across the county.",164,,,,,,,,,,,,,
5553859,GUTHRIE (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,58,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",165,,,,,,,,,,,,,
5553860,DALLAS (ZONE), ,6/20/1996,1800,Flood, , ,0,0,500000,500000,IA,CST, ,2034620,Z,59,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",166,,,,,,,,,,,,,
5553855,CRAWFORD (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,44,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",167,,,,,,,,,,,,,
5553856,CARROLL (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,45,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",168,,,,,,,,,,,,,
5553854,CALHOUN (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,34,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",169,,,,,,,,,,,,,
5553853,SAC (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,33,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",170,,,,,,,,,,,,,
5553857,GREENE (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,46,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",171,,,,,,,,,,,,,
5553858,AUDUBON (ZONE), ,6/20/1996,1800,Flood, , ,0,0,0,0,IA,CST, ,2034620,Z,57,DMX,0,0, , , , , , , , , ,6/28/1996,600, , , , ,,"Another round of heavy thunderstorms occurred on the 20th and afected much of the west third of Iowa including the Raccoon River basin.  This produced minor to moderate flooding on the North Raccoon River which continued to the end of the month.  Virtually the entier basin received heavy rains, which were generally in the 1 to 3 inch range.  The flooding was primarily lowland flooding even though the river rose over 6 feet over flood stage at Jefferson.",172,,,,,,,,,,,,,
5562445,HARRISON (ZONE), ,6/21/1996,0,Flood, , ,0,0,7500000,24000000,IA,CST, ,2039340,Z,55,OAX,0,0, , , , , , , , , ,6/22/1996,2200, , , , ,,"Harrison County received record flooding along the Boyer River along the entire reach.  From the 19th of June to the 23rd, parts of northwest Iowa upstream from Harrison County was inundated with as much as 13 inches of rain.  Locally, 2 to 5 inches was reported.  The heavy rain to the north traveled downstream, in addition to the locally heavy rains, and resulted in local levee breaks near Woodbine and Missouri Valley.  Extensive damage to crops, roads, bridges, and culverts were reported.",173,,,,,,,,,,,,,
5553666,CRAWFORD CO.,DENISON,6/21/1996,100,Flash Flood, , ,0,0,11000000,150000,IA,CST, ,2034610,C,47,DMX,0,0, , , , , , , , ,DENISON,6/21/1996,900, , , , ,,,174,,,,,,,,,,,,,
5553667,SAC CO.,SAC CITY,6/21/1996,130,Flood, , ,0,0,30000,5000,IA,CST, ,2034611,C,161,DMX,0,0, , , , , , , , ,SAC CITY,6/21/1996,500, , , , ,,,175,,,,,,,,,,,,,
5553665,CARROLL CO.,CARROLL,6/21/1996,130,Flash Flood, , ,0,0,250000,75000,IA,CST, ,2034609,C,27,DMX,0,0, , , , , , , , ,CARROLL,6/21/1996,900, , , , ,,,176,,,,,,,,,,,,,
5553668,CALHOUN CO.,ROCKWELL CITY,6/21/1996,130,Flood, , ,0,0,30000,5000,IA,CST, ,1007499,C,25,DMX,0,0, , , , , , , , ,ROCKWELL CITY,6/21/1996,500, , , , ,,"Thunderstorms continued to develop and move across the same areas.  These repeated thunderstorms dumped copious amounts of rain across Carroll and Crawford Counties.  General amounts of 4 inches were reported over Carroll County, with greater than 6 inch amounts common in Crawford County.  These heavy rains produced widespread flash flooding across both counties.  Roads were overtopped by high water and flooding was widespread.  Soil erosion was very serious in Crawford County.  Estimates put damages in the county at $10 million in soil erosion alone.  Lesser amounts of rain fell in Sac and Calhoun Counties.  Some flooding was reported, mainly in urban areas, but it was not very seriuos.",177,,,,,,,,,,,,,
5563941,MONONA CO.,UTE,6/21/1996,500,Flash Flood, , ,0,0,0,0,IA,CST, ,1021087,C,133,OAX,0,0, , , , , , , , ,UTE,6/21/1996,800, , , , ,,Heavy rains in excess of 6 inches fell over much of eastern Monona County.,178,,,,,,,,,,,,,
5563942,HARRISON CO.,PISGAH,6/21/1996,600,Flash Flood, , ,0,0,0,0,IA,CST, ,1021088,C,85,OAX,0,0, , , , , , , , ,PISGAH,6/21/1996,900, , , , ,,Heavy rains of 2 to 6 inches fell over much of Harrison County.,179,,,,,,,,,,,,,
5563943,SHELBY CO.,HARLAN,6/21/1996,600,Flash Flood, , ,0,0,0,0,IA,CST, ,2047173,C,165,OAX,0,0, , , , , , , , ,HARLAN,6/21/1996,900, , , , ,,Heavy rains of 2 to 5 inches fell over much of northern Shelby County.,180,,,,,,,,,,,,,
5563944,HARRISON CO.,LOGAN,6/21/1996,1100,Flash Flood, , ,0,0,0,0,IA,CST, ,1021090,C,85,OAX,0,0, , , , , , , , ,LOGAN,6/21/1996,2100, , , , ,,"Extensive flooding was occurring around Logan and Missouri River Valley as a result of levees failures.  Torrential rains fell upstream in Crawford and Sac Counties, traveling down the Boyer River.",181,,,,,,,,,,,,,
5563947,PAGE CO.,BRADDYVILLE,6/23/1996,1800,Flash Flood, , ,0,0,0,0,IA,CST, ,1021093,C,145,OAX,0,0, , , , , , , , ,BRADDYVILLE,6/23/1996,2200, , , , ,,Heavy rains of 2 to 6 inches fell over southern Page County.,182,,,,,,,,,,,,,
5557036,HARRISON (ZONE), ,7/16/1996,2000,Flood, , ,0,0,1500000,8000000,IA,CST, ,2043199,Z,55,OAX,0,0, , , , , , , , , ,7/18/1996,1200, , , , ,,"Heavy rains upstream in Monona and Crawford Counties of 5 to nearly 13 inches brought flooding along the entire Boyer River and the Soldier River.  Urban flooding affected Pisgah and Missouri Valley.  Up to 6 inches of rain fell in Harrison County itself.  Damage was substantial to cropland, bridges, county roads, farm fences, and culverts.",183,,,,,,,,,,,,,
5556819,WOODBURY CO.,SIOUX CITY,7/16/1996,2130,Flash Flood, , ,0,0,1000000,0,IA,CST, ,2043139,C,193,FSD,0,0, , , , , , , , ,SIOUX CITY,7/17/1996,300, , , , ,,"Heavy rainfall of 6 to 11.5 inches caused flash flooding of roads including urban areas, as well as creeks and lowlands. Several levee failures were reported along Wolf Creek. Basement flooding and some flooding of ground level floors occurred.",184,,,,,,,,,,,,,
5557035,MONONA (ZONE), ,7/16/1996,2200,Flood, , ,0,0,1500000,27000000,IA,CST, ,2043198,Z,43,OAX,0,0, , , , , , , , , ,7/18/1996,1200, , , , ,,The evening of July 16th thunderstorms produced a large area of 10 plus inches of rain from Monona County into Crawford County.  Over half of Monona County averaged between 8 and 10 inches of rain.  12.75 inches of rain was reported at the Castana Experimental Farm.  Extensive crop damage resulted across the county.  Damage was also done to roads and bridges.,185,,,,,,,,,,,,,
5561788,CRAWFORD CO.,DENISON,7/17/1996,0,Flash Flood, , ,0,0,300000,200000,IA,CST, ,1011756,C,47,DMX,0,0, , , , , , , , ,DENISON,7/17/1996,900, , , , ,,,186,,,,,,,,,,,,,
5561794,CARROLL CO.,CARROLL,7/17/1996,155,Flash Flood, , ,0,0,300000,200000,IA,CST, ,2038563,C,27,DMX,0,0, , , , , , , , ,CARROLL,7/17/1996,900, , , , ,,,187,,,,,,,,,,,,,
5561988,GUTHRIE (ZONE), ,7/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2038583,Z,58,DMX,0,0, , , , , , , , , ,7/19/1996,1800, , , , ,,"Dry weather prevailed across Iowa until the 16th and 17th when a strong thunderstorm complex moved through the state.  Heavy rainfall was observed over much of the northwest half of the state, and was particularly heavy over west central Iowa with some locations reporting in excess of 10 inches of rain from the event.  While the average rainfall over the Raccoon River Basin was comparatively light (2 to 3 inches), it did produce minor flooding along most of the rivers reach.  Flooding was primarily limited to agricultural lands with crops being flooded out.  Only very minor property damage was reported.  All of the forecast points along the river receded below flood stage within 72 hours of the onset of the heavy rain.",188,,,,,,,,,,,,,
5561989,DALLAS (ZONE), ,7/17/1996,300,Flood, , ,0,0,25000,100000,IA,CST, ,2038583,Z,59,DMX,0,0, , , , , , , , , ,7/19/1996,1800, , , , ,,"Dry weather prevailed across Iowa until the 16th and 17th when a strong thunderstorm complex moved through the state.  Heavy rainfall was observed over much of the northwest half of the state, and was particularly heavy over west central Iowa with some locations reporting in excess of 10 inches of rain from the event.  While the average rainfall over the Raccoon River Basin was comparatively light (2 to 3 inches), it did produce minor flooding along most of the rivers reach.  Flooding was primarily limited to agricultural lands with crops being flooded out.  Only very minor property damage was reported.  All of the forecast points along the river receded below flood stage within 72 hours of the onset of the heavy rain.",189,,,,,,,,,,,,,
5561987,AUDUBON (ZONE), ,7/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2038583,Z,57,DMX,0,0, , , , , , , , , ,7/19/1996,1800, , , , ,,"Dry weather prevailed across Iowa until the 16th and 17th when a strong thunderstorm complex moved through the state.  Heavy rainfall was observed over much of the northwest half of the state, and was particularly heavy over west central Iowa with some locations reporting in excess of 10 inches of rain from the event.  While the average rainfall over the Raccoon River Basin was comparatively light (2 to 3 inches), it did produce minor flooding along most of the rivers reach.  Flooding was primarily limited to agricultural lands with crops being flooded out.  Only very minor property damage was reported.  All of the forecast points along the river receded below flood stage within 72 hours of the onset of the heavy rain.",190,,,,,,,,,,,,,
5561986,GREENE (ZONE), ,7/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2038583,Z,46,DMX,0,0, , , , , , , , , ,7/19/1996,1800, , , , ,,"Dry weather prevailed across Iowa until the 16th and 17th when a strong thunderstorm complex moved through the state.  Heavy rainfall was observed over much of the northwest half of the state, and was particularly heavy over west central Iowa with some locations reporting in excess of 10 inches of rain from the event.  While the average rainfall over the Raccoon River Basin was comparatively light (2 to 3 inches), it did produce minor flooding along most of the rivers reach.  Flooding was primarily limited to agricultural lands with crops being flooded out.  Only very minor property damage was reported.  All of the forecast points along the river receded below flood stage within 72 hours of the onset of the heavy rain.",191,,,,,,,,,,,,,
5561984,CALHOUN (ZONE), ,7/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2038583,Z,34,DMX,0,0, , , , , , , , , ,7/19/1996,1800, , , , ,,"Dry weather prevailed across Iowa until the 16th and 17th when a strong thunderstorm complex moved through the state.  Heavy rainfall was observed over much of the northwest half of the state, and was particularly heavy over west central Iowa with some locations reporting in excess of 10 inches of rain from the event.  While the average rainfall over the Raccoon River Basin was comparatively light (2 to 3 inches), it did produce minor flooding along most of the rivers reach.  Flooding was primarily limited to agricultural lands with crops being flooded out.  Only very minor property damage was reported.  All of the forecast points along the river receded below flood stage within 72 hours of the onset of the heavy rain.",192,,,,,,,,,,,,,
5561985,CARROLL (ZONE), ,7/17/1996,300,Flood, , ,0,0,0,0,IA,CST, ,2038583,Z,45,DMX,0,0, , , , , , , , , ,7/19/1996,1800, , , , ,,"Dry weather prevailed across Iowa until the 16th and 17th when a strong thunderstorm complex moved through the state.  Heavy rainfall was observed over much of the northwest half of the state, and was particularly heavy over west central Iowa with some locations reporting in excess of 10 inches of rain from the event.  While the average rainfall over the Raccoon River Basin was comparatively light (2 to 3 inches), it did produce minor flooding along most of the rivers reach.  Flooding was primarily limited to agricultural lands with crops being flooded out.  Only very minor property damage was reported.  All of the forecast points along the river receded below flood stage within 72 hours of the onset of the heavy rain.",193,,,,,,,,,,,,,
