Join_Count,TARGET_FID,id,foreign_id,lat,lng,description,river,town,active,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng,county_fips,county_name
1,251,1830,NRCCNRV02,41.742571,-94.055925,North Raccoon River at Minburn RD (NRCCNRV02),North Raccoon River,Minburn,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0.0,1581359.74,6399.54,IA,7100006.0,North Raccoon,7.63352986486,19049,Dallas County
1,252,11884,BOYERRV03,42.065647,-95.344322,Boyer River at Denison (BOYERRV03),Boyer River,Denison,t,{FA3F5B0F-E548-4B41-9276-B1409BDFBB0C}, , , , ,6/11/2012 0:00:00,0.0,761568.23,3081.96,IA,10230007.0,Boyer,5.11919109484,19047,Crawford County
1,253,761,WNBGORV05,43.241974,-93.624887,Winnebago River at 330th St at Forest City (WNBGORV05),Winnebago River,Forest City,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19081,Hancock County
1,254,1982,LNGDCKCR01,42.188076,-93.532417,Long Dick Creek at Roland (LNGDCKCR01),Long Dick Creek,Roland,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19169,Story County
1,255,1776,BEAVER03,43.133878,-92.567574,Beaver Creek at Colwell (BEAVER03),Beaver Creek,Colwell,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0.0,1078114.47,4362.98,"IA,MN",7080201.0,Upper Cedar,5.43039032996,19067,Floyd County
1,256,730,INDIAN01,41.016893,-95.396478,Indian Creek at Morton Ave at Emersen (INDIAN01),Indian Creek,Emerson,t,{0ADD5A65-48D5-4C2D-9478-CC5524DCBC96}, , , , ,6/11/2012 0:00:00,0.0,1056982.61,4277.46,IA,10240002.0,West Nishnabotna,4.7622280514,19129,Mills County
1,257,1016,MDCRK01,41.0986,-95.517,Mud Creek at Elderberry Ave at Henderson (MDCRK01),Mud Creek,Henderson,t,{0ADD5A65-48D5-4C2D-9478-CC5524DCBC96}, , , , ,6/11/2012 0:00:00,0.0,1056982.61,4277.46,IA,10240002.0,West Nishnabotna,4.7622280514,19129,Mills County
1,258,1821,DSMNSRV04,42.543403,-94.216311,Des Moines River at 170th St. (Cty. D14) (DSMNSRV04),Des Moines River,Fort Dodge,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0.0,1104287.57,4468.9,IA,7100004.0,Middle Des Moines,7.05359467269,19187,Webster County
1,259,1028,SFIOWA03,42.5139,-93.4697,South Fork Iowa River at County D20 at Alden (SFIOWA03),South Fork Iowa River,Alden,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0.0,931827.1,3770.97,IA,7080207.0,Upper Iowa,5.68815199018,19083,Hardin County
1,260,1844,OCHYDNRV01,43.183955,-95.374806,Ocheyedan River at HWY18/320th ST (OCHYDNRV01),Ocheyedan River,Everly,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19041,Clay County
1,261,11854,MILLCRK01,42.837395,-95.599655,Mill Creek at Larrabee (MILLCRK01),Mill Creek,Larrabee,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19035,Cherokee County
1,262,1009,FOURMLE02,41.6584,-93.5457,Fourmile Creek at 54th Ave NE at Altoona (FOURMLE02),Fourmile Creek,Altoona,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0.0,1563257.96,6326.29,IA,7100008.0,Lake Red Rock,6.18966542928,19153,Polk County
1,263,11858,WAPSI07,42.569286,-92.107964,Wapsipinicon River at Dunkerton (WAPSI07),Wapsipinicon River,Dunkerton,t,{D3C57FE4-D26B-46B6-B387-EAB1A96A2CF0}, , , , ,6/11/2012 0:00:00,0.0,1003377.82,4060.53,"IA,MN",7080102.0,Upper Wapsipinicon,5.6383031509,19013,Black Hawk County
1,264,741,SHLRK02,42.840339,-92.73205,Shell Rock River at Packard Ave at Clarksville (SHLRK02),Shell Rock River,Clarksville,t,{D911D322-0667-4C87-9505-EC11E48345D3}, , , , ,6/11/2012 0:00:00,0.0,691348.09,2797.79,"IA,MN",7080202.0,Shell Rock,5.47060778398,19023,Butler County
1,265,1006,DRYCRK01,42.0477,-91.66650000000001,Dry Creek at Boyson Rd NE at Cedar Rapids (DRYCRK01),Dry Creek,Cedar Rapids,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0.0,703253.72,2845.97,IA,7080206.0,Lower Cedar,4.56838127734,19113,Linn County
1,266,732,LAKECR01,42.260551,-94.782407,Lake Creek at 365th St at Lake City (LAKECR01),Lake Creek,Lake City,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0.0,1581359.74,6399.54,IA,7100006.0,North Raccoon,7.63352986486,19025,Calhoun County
1,267,718,CLRCRK03,41.730501,-91.907046,Clear Creek at 190th St at Homestead (CLRCRK03),Clear Creek,Homestead,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0.0,1078893.67,4366.13,IA,7080209.0,Lower Iowa,5.82214410209,19095,Iowa County
1,268,1020,OTTRCRK01,42.9564,-91.6266,Otter Creek at Mill St at Elgin (OTTRCRK01),Otter Creek,Elgin,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19065,Fayette County
1,269,11899,BIGSPIRIT01,43.445946,-95.09619900000001,Big Spirit Lake Spillway at Orleans (BIGSPIRIT01),Big Spirit Lake Spillway,Orleans,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19059,Dickinson County
1,270,1018,NWLNTCR01,41.6092,-93.721,North Walnut Creek at College Ave at Windsor Heights (NWLNTCR01),North Walnut Creek,Windsor Heights,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0.0,1581359.74,6399.54,IA,7100006.0,North Raccoon,7.63352986486,19153,Polk County
1,271,11862,NFMQKTA03,42.546433,-91.114294,North Fork Maquoketa River at New Vienna (NFMQKTA03),North Fork Maquoketa River,New Vienna,t,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85}, , , , ,6/11/2012 0:00:00,0.0,1196986.08,4844.04,IA,7060006.0,Maquoketa,5.43151936743,19061,Dubuque County
1,272,1035,VLGARV01,42.8015,-91.53720000000001,Volga River at Domino Rd at Volga (VLGARV01),Volga River,Volga,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19043,Clayton County
1,273,752,VLGARV02,42.837939,-91.656859,Volga River at South Mill St at Wadena (VLGARV02),Volga River,Wadena,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19065,Fayette County
1,274,1775,BEAVER01,43.066578,-92.528143,Beaver Creek at Bassett (BEAVER01),Beaver Creek,Bassett,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0.0,1078114.47,4362.98,"IA,MN",7080201.0,Upper Cedar,5.43039032996,19037,Chickasaw County
1,275,11895,TROUTTRB01,43.23441,-91.77253,Trout Creek Tributary at Nordness (TROUTTRB01),Trout Creek Tributary,Nordness,t,{342979AC-90B2-4197-A662-8F96F2E3F98B}, , , , ,6/11/2012 0:00:00,0.0,639677.18,2588.68,"IA,MN",7060002.0,Upper Iowa,4.03046094434,19191,Winneshiek County
1,276,740,SHLRK01,42.788201,-92.68859800000001,Shell Rock River at 180th St at Clarksville (SHLRK01),Shell Rock River,Clarksville,t,{D911D322-0667-4C87-9505-EC11E48345D3}, , , , ,6/11/2012 0:00:00,0.0,691348.09,2797.79,"IA,MN",7080202.0,Shell Rock,5.47060778398,19023,Butler County
1,277,1030,TIPTNCR01,42.314,-93.23200000000001,Tipton Creek at N Ave at Hubbard (TIPTNCR01),Tipton Creek,Hubbard,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0.0,931827.1,3770.97,IA,7080207.0,Upper Iowa,5.68815199018,19083,Hardin County
1,278,753,WLFCR01,42.315598,-92.193895,Wolf Creek at W Main St at La Porte City (WLFCR01),Wolf Creek,La Porte City,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19013,Black Hawk County
1,279,735,MQKTARV02,42.390771,-91.2909,Maquoketa River at Quarter Rd at Delhi (MQKTARV02),Maquoketa River,Delhi,t,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85}, , , , ,6/11/2012 0:00:00,0.0,1196986.08,4844.04,IA,7060006.0,Maquoketa,5.43151936743,19055,Delaware County
1,280,11850,MUDCR04,42.094112,-92.167595,Mud Creek at Garrison (MUDCR04),Mud Creek,Garrison,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19011,Benton County
