MACRO_START,CAPPED_EPISODE_END,TOTAL_EPISODE_DURATION,NEW_EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,919,202405,21,1015,191762,1183345,IOWA,19,2024,May,Flash Flood,C,23,BUTLER,DMX,2024-05-21 09:19:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,0.24,WSW,NEW HARTFORD,0.38,ESE,NEW HARTFORD,42.5682,-92.6241,42.5688,-92.6163,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Main Street is covered with water.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,939,202405,21,1015,191762,1183347,IOWA,19,2024,May,Flash Flood,C,75,GRUNDY,DMX,2024-05-21 09:39:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,4.87,NNW,WELLSBURG,5.1,NNW,WELLSBURG,42.49,-92.97,42.4899,-92.9645,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Flooding on the roadway with field debris piling up.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,950,202405,21,1015,191762,1183372,IOWA,19,2024,May,Flash Flood,C,99,JASPER,DMX,2024-05-21 09:50:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,0.65,SSE,KELLOGG,1.42,NE,KELLOGG,41.7114,-92.9152,41.7219,-92.9175,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Sandbagging taking place due to rising waters.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,954,202405,22,800,191762,1183830,IOWA,19,2024,May,Flood,C,13,BLACK HAWK,DMX,2024-05-21 09:54:00,CST-6,2024-05-22 08:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.06,WNW,CEDAR FALLS,1.38,E,CEDAR FALLS ISLEY AR,42.5235,-92.4702,42.5235,-92.492,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Sandbagging taking place due to rising waters.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1035,202405,22,700,191762,1183833,IOWA,19,2024,May,Flood,C,127,MARSHALL,DMX,2024-05-21 10:35:00,CST-6,2024-05-22 07:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,1.74,ESE,LA MOILLE,2.13,ESE,LA MOILLE,42.024,-92.9971,42.023,-93.0026,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",The road is blocked due to flooding.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1035,202405,22,700,191762,1183380,IOWA,19,2024,May,Flood,C,17,BREMER,DMX,2024-05-21 10:35:00,CST-6,2024-05-22 07:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,Heavy Rain,2.15,WSW,KLINGER,2.54,WSW,KLINGER,42.64,-92.26,42.6392,-92.2542,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water is flowing over the road.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1035,202405,22,2000,191762,1183383,IOWA,19,2024,May,Flood,C,23,BUTLER,DMX,2024-05-21 10:35:00,CST-6,2024-05-22 20:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,3.93,W,KESLEY,3.36,SSW,SHELL ROCK,42.6771,-92.9968,42.6639,-92.609,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",County emergency management reports 17 road closures across southern Butler county due to water over roadways.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1040,202405,22,500,191762,1183385,IOWA,19,2024,May,Flood,C,99,JASPER,DMX,2024-05-21 10:40:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,2.93,NW,METZ,1.67,WNW,METZ,41.7,-93.17,41.6804,-93.1616,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Road closed due to two feet of water flowing over the road. Flood waters also entering homes and businesses.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1049,202405,22,500,191762,1183388,IOWA,19,2024,May,Flood,C,127,MARSHALL,DMX,2024-05-21 10:49:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,1.36,E,LA MOILLE,1.43,E,LA MOILLE,42.0309,-93.0034,42.0308,-92.9969,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Iowa 300 closed at County Highway E41 dues to water over the road.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1051,202405,22,700,191762,1183838,IOWA,19,2024,May,Flood,C,13,BLACK HAWK,DMX,2024-05-21 10:51:00,CST-6,2024-05-22 07:00:00,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,1.38,N,CEDAR FALLS JCT,1.74,NNE,CEDAR FALLS JCT,42.4499,-92.4178,42.4478,-92.4117,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Report of street flooding and road closed with stranded vehicles.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1108,202405,22,500,191762,1183839,IOWA,19,2024,May,Flood,C,157,POWESHIEK,DMX,2024-05-21 11:08:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,2.89,SSW,CARNFORTH,2.4,NNW,GUERNSEY,41.6918,-92.3527,41.692,-92.3658,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Report of flooding via mping.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1121,202405,22,1800,191762,1183396,IOWA,19,2024,May,Flood,C,23,BUTLER,DMX,2024-05-21 11:21:00,CST-6,2024-05-22 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.71,ESE,APLINGTON,1.34,ENE,APLINGTON,42.5699,-92.8492,42.5915,-92.8498,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water covering the roadway.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1140,202405,22,500,191762,1183397,IOWA,19,2024,May,Flood,C,169,STORY,DMX,2024-05-21 11:40:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,2.22,WNW,COLLINS,2.41,NE,COLLINS,41.9105,-93.3409,41.9115,-93.2792,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water over streets in town with fields draining of water. Many gravel roads flooding.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1149,202405,22,1800,191762,1183399,IOWA,19,2024,May,Flood,C,23,BUTLER,DMX,2024-05-21 11:49:00,CST-6,2024-05-22 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.37,NW,PARKERSBURG,1.0,NE,PARKERSBURG,42.5841,-92.7989,42.5856,-92.7591,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Sandbagging is in progress.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1218,202405,22,500,191762,1183400,IOWA,19,2024,May,Flood,C,81,HANCOCK,DMX,2024-05-21 12:18:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,0.85,SW,WODEN,1.57,ESE,WODEN,43.22,-93.93,43.2206,-93.8845,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Road closed due to water over the roads along with washouts on gravel roads.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1226,202405,22,700,191762,1183401,IOWA,19,2024,May,Flood,C,109,KOSSUTH,DMX,2024-05-21 12:26:00,CST-6,2024-05-22 07:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.82,NNW,WESLEY,0.97,N,WESLEY ARPT,43.1035,-94.0164,43.1037,-93.972,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.","Several roads, homes, and buildings flooded. Many roads closed.",CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1227,202405,22,700,191762,1183403,IOWA,19,2024,May,Flood,C,109,KOSSUTH,DMX,2024-05-21 12:27:00,CST-6,2024-05-22 07:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,3.05,NNE,WHITTEMORE,9.51,SE,TITONKA,43.1131,-94.4071,43.2116,-94.0284,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Approximately 20 secondary roads closed in the county due to water over the road.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1247,202405,22,500,191762,1183406,IOWA,19,2024,May,Flood,C,99,JASPER,DMX,2024-05-21 12:47:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,2.67,SSE,GODDARD,2.85,SE,GODDARD,41.6875,-93.1919,41.6961,-93.1803,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Report via mping of river overflowing and cropland flooding.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1328,202405,22,500,191762,1183415,IOWA,19,2024,May,Flood,C,157,POWESHIEK,DMX,2024-05-21 13:28:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,0.65,E,CARNFORTH,2.02,WSW,GRINNELL ARPT,41.7313,-92.3175,41.7123,-92.7154,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Approximately 10 secondary road closures due to water over the road in northern parts of the county.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1344,202405,22,500,191762,1183416,IOWA,19,2024,May,Flood,C,13,BLACK HAWK,DMX,2024-05-21 13:44:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,1.17,SSE,DUNKERTON DAVIS ARPT,1.72,SE,DUNKERTON DAVIS ARPT,42.6036,-92.2143,42.603,-92.2001,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Report of river overflowing and cropland flooding from mping.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1507,202405,22,500,191762,1183418,IOWA,19,2024,May,Flood,C,127,MARSHALL,DMX,2024-05-21 15:07:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.21,NNE,FERGUSON,0.75,NNE,MARSHALLTOWN ARPT,41.946,-92.8705,42.1821,-92.8655,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Several roads closed due to water over the roads. Several bridges impassable and a couple landslides due to the flooding.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,1657,202405,22,500,191762,1183419,IOWA,19,2024,May,Flood,C,69,FRANKLIN,DMX,2024-05-21 16:57:00,CST-6,2024-05-22 05:00:00,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,0.69,NNE,HAMPTON MUNI ARPT,1.05,NE,HAMPTON MUNI ARPT,42.7391,-93.2243,42.7402,-93.2189,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Report of flooding from mping.,CSV
